mls,latitude,longitude,campus_number,rating
50092068,29.76032833,-95.57177467,101912274,C
50811052,29.75223934,-95.57588145,101912274,C
70226576,29.75715665,-95.57604616,101912274,C
70622722,29.75655188,-95.5862645,101912274,C
72272726,29.75210513,-95.5816927,101912274,C
75289363,29.74815384,-95.58081549,101912274,C
83391092,29.75758031,-95.57025651,101912274,C
86351152,29.75767366,-95.5703161,101912274,C
2235093,29.7870228,-95.4442406,101912241,B
2823691,29.7750728,-95.45839267,101912241,B
3074089,29.7750728,-95.45839267,101912241,B
3886379,29.78651728,-95.43873737,101912241,B
4244305,29.7870228,-95.4442406,101912241,B
7020523,29.79080132,-95.42739782,101912241,B
9428972,29.7900254,-95.4433752,101912241,B
10203907,29.79916609,-95.43851427,101912241,B
10368990,29.65635416,-95.20997894,101912241,B
10951418,29.7946044,-95.42598204,101912241,B
12444445,29.79913706,-95.44389468,101912241,B
12534544,29.65510251,-95.21018081,101912241,B
13506482,29.80031675,-95.41527069,101912241,B
14543905,29.722977,-95.497341,101912241,B
16352744,29.78698128,-95.42186831,101912241,B
16925172,29.79914076,-95.43183648,101912241,B
17081969,29.62313,-95.218494,101912241,B
18733840,29.785979,-95.4405062,101912241,B
19613837,29.7870228,-95.4442406,101912241,B
23040025,29.7871794,-95.4442417,101912241,B
23355807,29.62313,-95.218494,101912241,B
24880804,29.654198,-95.208645,101912241,B
27435759,29.7870228,-95.4442406,101912241,B
27569870,29.7856129,-95.4415126,101912241,B
29055089,29.7870228,-95.4442406,101912241,B
30358827,29.6231701,-95.2172689,101912241,B
31719041,29.7868162,-95.4416713,101912241,B
34269220,29.65547933,-95.20999489,101912241,B
34817296,29.7847536,-95.4410275,101912241,B
35091012,29.7750728,-95.45839267,101912241,B
36223601,29.80494163,-95.42247708,101912241,B
36499208,29.80031675,-95.41527069,101912241,B
38206171,29.80495427,-95.42247716,101912241,B
38847509,29.7871794,-95.4442417,101912241,B
39016282,29.62313,-95.218494,101912241,B
40692146,29.6231701,-95.2172689,101912241,B
41347357,29.65635416,-95.20997894,101912241,B
41674989,29.80459536,-95.42093134,101912241,B
41976029,29.7750728,-95.45839267,101912241,B
43367878,29.6231701,-95.2172689,101912241,B
44134956,29.80031675,-95.41527069,101912241,B
44137814,29.7750728,-95.45839267,101912241,B
44576550,29.677502,-95.353798,101912241,B
44589841,31.4855749,-95.4850388,101912241,B
45477497,29.65540883,-95.20999439,101912241,B
46643226,29.8049669,-95.42247724,101912241,B
46780756,29.79834866,-95.44701134,101912241,B
48158744,29.80459589,-95.42084992,101912241,B
49347253,29.654198,-95.208645,101912241,B
51545156,29.677502,-95.353798,101912241,B
53606427,29.80488004,-95.430978,101912241,B
56302173,29.62313,-95.218494,101912241,B
56830368,29.7870228,-95.4442406,101912241,B
57068381,29.80459562,-95.42089063,101912241,B
58623677,29.6231701,-95.2172689,101912241,B
59311117,29.79128295,-95.42061127,101912241,B
59978867,29.654198,-95.208645,101912241,B
60696810,29.7750728,-95.45839267,101912241,B
61587917,29.79196198,-95.42407534,101912241,B
61746431,29.7861864,-95.4428884,101912241,B
63413120,29.7750728,-95.45839267,101912241,B
64171287,29.7865373,-95.4412832,101912241,B
64444696,29.79652479,-95.42493986,101912241,B
65385857,29.65635416,-95.20997894,101912241,B
68038383,29.7750728,-95.45839267,101912241,B
68668434,29.7870228,-95.4442406,101912241,B
71113405,29.7870228,-95.4442406,101912241,B
80146621,29.7865373,-95.4412832,101912241,B
82155910,29.79736036,-95.43678921,101912241,B
82338290,29.7870228,-95.4442406,101912241,B
82479665,29.809461,-95.414692,101912241,B
82527595,29.654198,-95.208645,101912241,B
83047153,29.62313,-95.218494,101912241,B
84222820,29.798367,-95.42051735,101912241,B
84394614,29.7861864,-95.4428884,101912241,B
88054350,29.79993087,-95.43824649,101912241,B
89055579,29.6246156,-95.2150761,101912241,B
89444572,29.80499216,-95.42247741,101912241,B
89672681,29.62313,-95.218494,101912241,B
90156782,29.80497953,-95.42247733,101912241,B
91798094,29.7870228,-95.4442406,101912241,B
91826858,29.80669381,-95.4420544,101912241,B
93945362,29.7868374,-95.4383459,101912241,B
94077125,29.7750728,-95.45839267,101912241,B
94102126,29.6231701,-95.2172689,101912241,B
94147443,29.6255181,-95.2162955,101912241,B
94312754,30.0496203,-95.2439545,101912241,B
95132195,29.80007061,-95.43023521,101912241,B
96879074,29.80397325,-95.44064175,101912241,B
2235093,29.7870228,-95.4442406,101912015,C
2823691,29.7750728,-95.45839267,101912015,C
2873391,29.834717,-95.4145117,101912015,C
3021508,29.7853467,-95.41234762,101912015,C
3074089,29.7750728,-95.45839267,101912015,C
3165079,29.822828,-95.41491675,101912015,C
3886379,29.78651728,-95.43873737,101912015,C
4244305,29.7870228,-95.4442406,101912015,C
5045112,29.78207955,-95.42043484,101912015,C
5350767,29.78114037,-95.42498308,101912015,C
5759334,29.82496492,-95.42346566,101912015,C
6280685,29.82085427,-95.42311198,101912015,C
7020523,29.79080132,-95.42739782,101912015,C
7374020,29.82138343,-95.42488372,101912015,C
8795085,29.78130475,-95.41239491,101912015,C
8936100,29.83085558,-95.427641,101912015,C
9428972,29.7900254,-95.4433752,101912015,C
10091364,29.83258567,-95.41276445,101912015,C
10131007,29.77904965,-95.41623867,101912015,C
10176211,29.78064671,-95.41837916,101912015,C
10203907,29.79916609,-95.43851427,101912015,C
10368990,29.65635416,-95.20997894,101912015,C
10951418,29.7946044,-95.42598204,101912015,C
10991200,29.78057912,-95.42461337,101912015,C
11013067,29.82649482,-95.44940454,101912015,C
12350896,29.82319,-95.410667,101912015,C
12444445,29.79913706,-95.44389468,101912015,C
12534544,29.65510251,-95.21018081,101912015,C
13303817,29.78123543,-95.41639235,101912015,C
13444040,29.78179694,-95.43147368,101912015,C
13506482,29.80031675,-95.41527069,101912015,C
14208067,29.824259,-95.44497736,101912015,C
14281550,29.81795864,-95.41366899,101912015,C
14470989,29.79450453,-95.41878927,101912015,C
14543905,29.722977,-95.497341,101912015,C
14835250,29.82825922,-95.45157172,101912015,C
15459024,29.84467314,-95.44040986,101912015,C
16352744,29.78698128,-95.42186831,101912015,C
16665954,29.78142263,-95.41440869,101912015,C
16925172,29.79914076,-95.43183648,101912015,C
17048928,29.7963881,-95.41406192,101912015,C
17081969,29.62313,-95.218494,101912015,C
17189990,29.82778904,-95.42758879,101912015,C
17199767,29.83078508,-95.44906805,101912015,C
17391717,29.78043218,-95.42277447,101912015,C
18733840,29.785979,-95.4405062,101912015,C
19106227,29.81302867,-95.43513,101912015,C
19613837,29.7870228,-95.4442406,101912015,C
20692092,29.83183903,-95.44549664,101912015,C
21498467,29.83371641,-95.44834336,101912015,C
22431351,29.8336589,-95.45115939,101912015,C
22976241,29.78130488,-95.42494531,101912015,C
23040025,29.7871794,-95.4442417,101912015,C
23355807,29.62313,-95.218494,101912015,C
23604668,29.77904214,-95.41685843,101912015,C
23606214,29.827135,-95.428506,101912015,C
24831623,29.81117329,-95.44849977,101912015,C
24880804,29.654198,-95.208645,101912015,C
25897636,29.83184663,-95.44504815,101912015,C
26318162,29.81610026,-95.44752126,101912015,C
27435759,29.7870228,-95.4442406,101912015,C
27548899,29.83388421,-95.44819811,101912015,C
27569870,29.7856129,-95.4415126,101912015,C
27665268,29.722977,-95.497341,101912015,C
27885848,29.82508363,-95.44488744,101912015,C
27923841,29.8337181,-95.44826883,101912015,C
28142989,29.81961188,-95.41667486,101912015,C
28648104,29.82292176,-95.42271445,101912015,C
28905208,29.83216184,-95.44277435,101912015,C
29055089,29.7870228,-95.4442406,101912015,C
29349298,29.77993914,-95.41641155,101912015,C
30358827,29.6231701,-95.2172689,101912015,C
31719041,29.7868162,-95.4416713,101912015,C
32168454,29.8296319,-95.42751093,101912015,C
32195119,29.82296825,-95.41790635,101912015,C
33384892,29.82283,-95.414631,101912015,C
34176068,29.77986471,-95.42301671,101912015,C
34269220,29.65547933,-95.20999489,101912015,C
34454063,29.82150253,-95.42962186,101912015,C
34817296,29.7847536,-95.4410275,101912015,C
35035157,29.82296825,-95.41790635,101912015,C
35091012,29.7750728,-95.45839267,101912015,C
36221973,29.77996299,-95.421925,101912015,C
36223601,29.80494163,-95.42247708,101912015,C
36412404,29.83243057,-95.42628959,101912015,C
36443739,29.824424,-95.44498136,101912015,C
36499208,29.80031675,-95.41527069,101912015,C
36742479,29.82954108,-95.44191624,101912015,C
37326318,29.77930988,-95.41581282,101912015,C
37865577,29.82296913,-95.41780378,101912015,C
37941843,29.79045218,-95.41330865,101912015,C
37991438,29.78144608,-95.42021261,101912015,C
38206171,29.80495427,-95.42247716,101912015,C
38480135,29.82614417,-95.45103591,101912015,C
38847509,29.7871794,-95.4442417,101912015,C
39016282,29.62313,-95.218494,101912015,C
40692146,29.6231701,-95.2172689,101912015,C
40720601,29.77994608,-95.42420382,101912015,C
40768857,29.8295005,-95.41989396,101912015,C
40992270,29.82280763,-95.41739148,101912015,C
41088881,29.6255181,-95.2162955,101912015,C
41347357,29.65635416,-95.20997894,101912015,C
41674989,29.80459536,-95.42093134,101912015,C
41844470,29.83643396,-95.42612202,101912015,C
41976029,29.7750728,-95.45839267,101912015,C
42476302,29.8332362,-95.421499,101912015,C
42593009,29.83003512,-95.44527576,101912015,C
43367878,29.6231701,-95.2172689,101912015,C
44134956,29.80031675,-95.41527069,101912015,C
44137814,29.7750728,-95.45839267,101912015,C
44338913,29.83579024,-95.43603762,101912015,C
44488732,29.77835304,-95.41386769,101912015,C
44576550,29.677502,-95.353798,101912015,C
44589841,31.4855749,-95.4850388,101912015,C
45477497,29.65540883,-95.20999439,101912015,C
45779651,29.8229665,-95.4181115,101912015,C
45983243,29.83107792,-95.44330512,101912015,C
46591557,29.83379891,-95.44350096,101912015,C
46643226,29.8049669,-95.42247724,101912015,C
46780756,29.79834866,-95.44701134,101912015,C
47345118,29.82202475,-95.44209769,101912015,C
47496171,29.8215026,-95.4207002,101912015,C
47786776,29.8221958,-95.42501908,101912015,C
48008846,29.82357176,-95.44641134,101912015,C
48158744,29.80459589,-95.42084992,101912015,C
48257047,29.79897689,-95.41395279,101912015,C
49347253,29.654198,-95.208645,101912015,C
50468763,29.79636502,-95.4132912,101912015,C
51419101,29.79128294,-95.41596265,101912015,C
51545156,29.677502,-95.353798,101912015,C
51662917,29.83258567,-95.41276445,101912015,C
52541853,29.78200771,-95.42687727,101912015,C
53261939,29.82565306,-95.42022701,101912015,C
53482742,29.83178212,-95.4485991,101912015,C
53580517,29.813626,-95.43150817,101912015,C
53606427,29.80488004,-95.430978,101912015,C
54027014,29.7832436,-95.4268094,101912015,C
55326125,29.81444153,-95.44152963,101912015,C
55902353,29.722977,-95.497341,101912015,C
56119942,29.79807033,-95.41254553,101912015,C
56265175,29.82854616,-95.42851158,101912015,C
56302173,29.62313,-95.218494,101912015,C
56830368,29.7870228,-95.4442406,101912015,C
57067058,29.81452233,-95.41543088,101912015,C
57068381,29.80459562,-95.42089063,101912015,C
57175284,29.8298506,-95.4381992,101912015,C
58522194,29.82566188,-95.44931679,101912015,C
58623677,29.6231701,-95.2172689,101912015,C
58737666,29.794713,-95.41420433,101912015,C
58874610,29.82100783,-95.44264261,101912015,C
59311117,29.79128295,-95.42061127,101912015,C
59973647,29.83124643,-95.44116719,101912015,C
59978867,29.654198,-95.208645,101912015,C
60575877,29.83743137,-95.42254218,101912015,C
60696810,29.7750728,-95.45839267,101912015,C
61587917,29.79196198,-95.42407534,101912015,C
61746431,29.7861864,-95.4428884,101912015,C
61877047,29.78048129,-95.41841155,101912015,C
61881899,29.77909584,-95.42692433,101912015,C
62773072,29.826863,-95.42057954,101912015,C
62911795,29.77850724,-95.41448516,101912015,C
63413120,29.7750728,-95.45839267,101912015,C
63987273,29.78045569,-95.42054312,101912015,C
64171287,29.7865373,-95.4412832,101912015,C
64444696,29.79652479,-95.42493986,101912015,C
65385857,29.65635416,-95.20997894,101912015,C
65433689,29.82296825,-95.41790635,101912015,C
66622445,29.78130475,-95.41239491,101912015,C
68038383,29.7750728,-95.45839267,101912015,C
68668434,29.7870228,-95.4442406,101912015,C
69205105,29.83317675,-95.43045736,101912015,C
69400011,29.834717,-95.4145117,101912015,C
69437717,29.82907452,-95.45278046,101912015,C
69840615,29.83068413,-95.42112625,101912015,C
70366413,29.78035929,-95.42913073,101912015,C
71113405,29.7870228,-95.4442406,101912015,C
73016639,29.83577865,-95.42963135,101912015,C
73423172,29.78295109,-95.42213747,101912015,C
73575492,29.81229839,-95.45534529,101912015,C
73972594,29.782801,-95.422753,101912015,C
74074223,29.83920457,-95.4474844,101912015,C
74297390,29.82494026,-95.43777346,101912015,C
74323478,29.82928431,-95.41264606,101912015,C
74476735,29.83539576,-95.44623646,101912015,C
74953717,29.77904261,-95.41681969,101912015,C
76313631,29.82410604,-95.45121471,101912015,C
76568690,29.78063814,-95.42877714,101912015,C
77792864,29.77845743,-95.41852045,101912015,C
79423391,29.8121268,-95.45533788,101912015,C
79713891,29.84808433,-95.44070815,101912015,C
80146621,29.7865373,-95.4412832,101912015,C
82155910,29.79736036,-95.43678921,101912015,C
82338290,29.7870228,-95.4442406,101912015,C
82479665,29.809461,-95.414692,101912015,C
82527595,29.654198,-95.208645,101912015,C
83047153,29.62313,-95.218494,101912015,C
83181618,29.82137718,-95.42544159,101912015,C
83913420,29.82548396,-95.42206933,101912015,C
84222820,29.798367,-95.42051735,101912015,C
84394614,29.7861864,-95.4428884,101912015,C
85362342,29.6534368,-95.21305739,101912015,C
87753546,29.82982384,-95.41375434,101912015,C
88054350,29.79993087,-95.43824649,101912015,C
88651541,29.77904167,-95.41689716,101912015,C
88925853,29.77999747,-95.41213933,101912015,C
89055579,29.6246156,-95.2150761,101912015,C
89444572,29.80499216,-95.42247741,101912015,C
89556626,29.722977,-95.497341,101912015,C
89672681,29.62313,-95.218494,101912015,C
89681741,29.83455933,-95.41378081,101912015,C
89724697,29.77901335,-95.41930188,101912015,C
89725775,29.82673691,-95.44504027,101912015,C
89893291,29.77901661,-95.41902449,101912015,C
89995909,29.79644135,-95.41092469,101912015,C
90156782,29.80497953,-95.42247733,101912015,C
91397839,29.82150553,-95.42943186,101912015,C
91625558,29.78113629,-95.42530929,101912015,C
91798094,29.7870228,-95.4442406,101912015,C
91826858,29.80669381,-95.4420544,101912015,C
92021622,29.77902396,-95.41840037,101912015,C
92384252,29.6552296,-95.2101112,101912015,C
92623998,29.654198,-95.208645,101912015,C
93474469,29.7789509,-95.42495861,101912015,C
93945362,29.7868374,-95.4383459,101912015,C
94077125,29.7750728,-95.45839267,101912015,C
94102126,29.6231701,-95.2172689,101912015,C
94147443,29.6255181,-95.2162955,101912015,C
94312754,30.0496203,-95.2439545,101912015,C
94768698,29.834561,-95.41361515,101912015,C
94827158,29.77966471,-95.42728629,101912015,C
95132195,29.80007061,-95.43023521,101912015,C
95926568,29.838698,-95.441718,101912015,C
96879074,29.80397325,-95.44064175,101912015,C
97776535,29.82790456,-95.42687591,101912015,C
12604025,29.83456,-95.41371455,101912015,C
57434541,29.83455967,-95.41374768,101912015,C
60920804,29.81431674,-95.44665,101912015,C
2373527,29.77373837,-95.39308483,101912135,A
10392394,29.77383971,-95.38155,101912135,A
11561817,29.77028406,-95.37574284,101912135,A
13225876,29.77186504,-95.37030473,101912135,A
15371507,29.76900948,-95.37159048,101912135,A
15987620,29.76485,-95.379481,101912135,A
19432123,29.76706507,-95.37580964,101912135,A
21704234,29.76706161,-95.390993,101912135,A
30281869,29.76743349,-95.390993,101912135,A
32093989,29.77073345,-95.36698291,101912135,A
35142147,29.77736193,-95.37260606,101912135,A
35660694,29.76553294,-95.3748994,101912135,A
38368751,29.77374592,-95.39308406,101912135,A
39300234,29.77600808,-95.37262665,101912135,A
39795143,29.77131791,-95.38907021,101912135,A
45161031,29.77131717,-95.38905151,101912135,A
46668568,29.77310371,-95.36927961,101912135,A
46896256,29.77744369,-95.37351237,101912135,A
49236987,29.76705386,-95.390993,101912135,A
53153283,29.77375346,-95.39308329,101912135,A
53441088,29.77372328,-95.39308637,101912135,A
58460346,29.76704612,-95.390993,101912135,A
71882843,29.77385041,-95.37035518,101912135,A
71922750,29.77017853,-95.36842901,101912135,A
73250713,29.7728086,-95.36777031,101912135,A
73838809,29.77067969,-95.37498208,101912135,A
74603195,29.7690498,-95.37159146,101912135,A
75801520,29.77143429,-95.39011657,101912135,A
82013228,29.77158359,-95.37375273,101912135,A
83302377,29.77166129,-95.36811214,101912135,A
83563017,29.77303616,-95.37726739,101912135,A
83937302,29.77376101,-95.39308252,101912135,A
85198581,29.770174,-95.368796,101912135,A
91263123,29.77197457,-95.395392,101912135,A
95926684,29.77065814,-95.37638614,101912135,A
97114764,29.76476521,-95.37482273,101912135,A
2375107,29.7658234,-95.2945321,101912473,D
15889188,29.83983514,-95.27684327,101912473,D
23243852,29.857194,-95.272777,101912473,D
38886034,29.84576473,-95.28190195,101912473,D
39963944,29.85589159,-95.2570338,101912473,D
42757369,29.859791,-95.271301,101912473,D
43592555,29.85706002,-95.26018064,101912473,D
43830135,29.84148934,-95.27275106,101912473,D
47758672,29.83983514,-95.27684327,101912473,D
55383682,29.83983457,-95.27686563,101912473,D
68849666,29.83983457,-95.27686563,101912473,D
92314040,29.85603219,-95.25471358,101912473,D
2375107,29.7658234,-95.2945321,101912477,D
5279785,29.8463393,-95.31288072,101912477,D
10022044,29.8639651,-95.29904817,101912477,D
14642400,29.87373211,-95.30431105,101912477,D
15889188,29.83983514,-95.27684327,101912477,D
19140986,29.86586329,-95.2889888,101912477,D
22768218,29.85558173,-95.290943,101912477,D
23243852,29.857194,-95.272777,101912477,D
26969900,29.85634816,-95.29751877,101912477,D
29275356,29.84597367,-95.298926,101912477,D
29502926,29.8688165,-95.2890225,101912477,D
35389259,29.87846156,-95.29558756,101912477,D
38252047,29.869705,-95.2877333,101912477,D
38886034,29.84576473,-95.28190195,101912477,D
39399095,29.8417827,-95.30071836,101912477,D
39963944,29.85589159,-95.2570338,101912477,D
42757369,29.859791,-95.271301,101912477,D
43592555,29.85706002,-95.26018064,101912477,D
43830135,29.84148934,-95.27275106,101912477,D
47758672,29.83983514,-95.27684327,101912477,D
51669107,29.85205937,-95.30758561,101912477,D
55293660,29.85620393,-95.31610673,101912477,D
55383682,29.83983457,-95.27686563,101912477,D
60060156,29.86071912,-95.28850541,101912477,D
66513782,29.76687071,-95.33557,101912477,D
68849666,29.83983457,-95.27686563,101912477,D
69192786,29.8838372,-95.29101644,101912477,D
73897441,29.8688165,-95.2890225,101912477,D
82293380,29.8701711,-95.29320481,101912477,D
88002613,29.86386785,-95.29442277,101912477,D
89520718,29.8692399,-95.2941012,101912477,D
89696726,29.8688165,-95.2890225,101912477,D
90341710,29.85409936,-95.29105779,101912477,D
92314040,29.85603219,-95.25471358,101912477,D
94808049,29.85994104,-95.30484077,101912477,D
95836214,29.869705,-95.2877333,101912477,D
98409551,29.85138018,-95.31748739,101912477,D
2376944,29.72302706,-95.41899411,101912255,A
3515388,29.72648872,-95.43377584,101912255,A
5671570,29.7266362,-95.4277781,101912255,A
7644883,29.72673873,-95.44518881,101912255,A
8430284,29.70690755,-95.44400009,101912255,A
9563441,29.71005449,-95.43806379,101912255,A
10119881,29.72209433,-95.43446173,101912255,A
10209212,29.717402,-95.426598,101912255,A
12779450,29.70988915,-95.44690767,101912255,A
13242230,29.72536338,-95.43740706,101912255,A
14190006,29.71611586,-95.44153229,101912255,A
27544232,29.72746245,-95.4362286,101912255,A
28179759,29.71516579,-95.418643,101912255,A
30827446,29.71448014,-95.44567918,101912255,A
32689476,29.72110029,-95.44328682,101912255,A
32841757,29.72537814,-95.44344029,101912255,A
36105928,29.72523063,-95.44008188,101912255,A
36746318,29.7078395,-95.41853938,101912255,A
40435436,29.70739492,-95.42342341,101912255,A
40495550,29.7247768,-95.4358382,101912255,A
43021081,29.71488343,-95.42790841,101912255,A
50569482,29.72320904,-95.44543725,101912255,A
50570854,29.71090795,-95.44149263,101912255,A
51211707,29.714395,-95.409666,101912255,A
53601589,29.71198547,-95.4310998,101912255,A
56701807,29.70876355,-95.42297592,101912255,A
58011955,29.71447108,-95.42616886,101912255,A
61112423,29.7060401,-95.4412784,101912255,A
63415299,29.7119616,-95.42592987,101912255,A
64889960,29.72589176,-95.44583535,101912255,A
66188791,29.722587,-95.398533,101912255,A
66272877,29.7077084,-95.4435318,101912255,A
69620978,29.72233586,-95.44532492,101912255,A
69936328,29.72163171,-95.43828463,101912255,A
71210174,29.71692482,-95.44313051,101912255,A
71751371,29.707291,-95.437317,101912255,A
75363795,29.71042957,-95.42761943,101912255,A
78857680,29.71315712,-95.43433135,101912255,A
79106435,29.71708755,-95.42795916,101912255,A
80035300,29.71808533,-95.42016933,101912255,A
82250197,29.7219952,-95.4104062,101912255,A
82797497,29.72082282,-95.42641258,101912255,A
83010460,29.715876,-95.4155221,101912255,A
83990554,29.71401514,-95.446989,101912255,A
84267134,29.70865986,-95.42606643,101912255,A
87013897,29.7227538,-95.43636612,101912255,A
87439070,29.71480494,-95.43482533,101912255,A
87504287,29.71371714,-95.44335543,101912255,A
87804306,29.7215792,-95.4400345,101912255,A
97110211,29.71149342,-95.43808681,101912255,A
98454411,29.71800291,-95.42376361,101912255,A
27837902,29.72319776,-95.44613154,101912255,A
41606541,29.72090682,-95.4450237,101912255,A
42940507,29.72304304,-95.44552618,101912255,A
47816741,29.7059996,-95.4297961,101912255,A
56893124,29.71985257,-95.43028029,101912255,A
66596195,29.72176669,-95.44605488,101912255,A
67198711,29.70875051,-95.42877833,101912255,A
2418496,29.78388889,-95.37007357,101912249,A
5449731,29.78681998,-95.37826635,101912249,A
6833493,29.75622175,-95.0896828,101912249,A
8818327,29.78640493,-95.36693578,101912249,A
13398913,29.78769771,-95.37407212,101912249,A
24527943,29.78969931,-95.37241651,101912249,A
25541252,29.78877617,-95.37223437,101912249,A
27839695,29.78107063,-95.37088035,101912249,A
41231850,29.78795696,-95.38653296,101912249,A
43064083,29.78655945,-95.3867812,101912249,A
43531198,29.78577368,-95.37219664,101912249,A
45541384,29.78897463,-95.37962894,101912249,A
50846589,29.78664141,-95.37981543,101912249,A
54781318,29.78900013,-95.37863956,101912249,A
55211227,29.79168764,-95.37715691,101912249,A
55450733,29.78658008,-95.37186951,101912249,A
60616507,29.790511,-95.376863,101912249,A
61478006,29.78889993,-95.37832217,101912249,A
65537254,29.79227499,-95.37350919,101912249,A
67260428,29.7696251,-94.998786,101912249,A
68833297,29.78896953,-95.38117353,101912249,A
76315910,29.78982237,-95.37697228,101912249,A
84569103,29.7814099,-95.38090741,101912249,A
85611075,29.7810685,-95.3691331,101912249,A
86633368,29.78014379,-95.38575445,101912249,A
89659628,29.79238763,-95.37365012,101912249,A
92005982,29.78584486,-95.38679931,101912249,A
98403620,29.77933921,-95.38667379,101912249,A
2427259,29.74082306,-95.55421173,101912253,C
4839631,29.7471091,-95.5623461,101912253,C
7613817,29.7572073,-95.56526221,101912253,C
15030038,29.75877403,-95.55252624,101912253,C
16740976,29.747417,-95.545911,101912253,C
17527078,29.75438966,-95.56374235,101912253,C
19032072,29.74482262,-95.54973228,101912253,C
21077061,29.74246393,-95.54883179,101912253,C
21419382,29.74492037,-95.55206883,101912253,C
22142483,29.74254269,-95.56795918,101912253,C
22741989,29.74497544,-95.56387025,101912253,C
24795278,29.75242955,-95.5536116,101912253,C
29258845,29.74396151,-95.54937233,101912253,C
29742589,29.73817062,-95.56334941,101912253,C
31176539,29.75896358,-95.55039962,101912253,C
31668001,29.74199369,-95.55709254,101912253,C
38804751,29.75479198,-95.56909918,101912253,C
39757111,29.74004247,-95.55492926,101912253,C
41291685,29.74395021,-95.55448797,101912253,C
41393606,29.75004155,-95.54846973,101912253,C
43731183,29.74248652,-95.55544057,101912253,C
47474425,29.74344519,-95.5565447,101912253,C
51661497,29.74550015,-95.57106262,101912253,C
56203384,29.75947801,-95.5509148,101912253,C
59349713,29.74596806,-95.54601464,101912253,C
59618353,29.74350316,-95.56570279,101912253,C
63287853,29.761426,-95.556601,101912253,C
63619222,29.75494206,-95.55687045,101912253,C
71666326,29.74719749,-95.54841549,101912253,C
71907659,29.7427015,-95.56988428,101912253,C
75156660,29.73946768,-95.54585297,101912253,C
78030179,29.74344636,-95.55643487,101912253,C
82164605,29.74597193,-95.5458222,101912253,C
85738795,29.74104418,-95.56805712,101912253,C
87488353,29.7474405,-95.5703825,101912253,C
88945169,29.73914434,-95.54977477,101912253,C
94351267,29.74500697,-95.56564483,101912253,C
98280605,29.75250345,-95.5542821,101912253,C
2569510,29.70461228,-95.41322395,101912229,A
11356792,29.708455,-95.405818,101912229,A
16379921,29.70715702,-95.41276606,101912229,A
25116086,29.71267808,-95.41533325,101912229,A
25432234,29.71034866,-95.4054994,101912229,A
26601732,29.70538867,-95.41290318,101912229,A
28635834,29.70769375,-95.41010387,101912229,A
33154002,29.70801201,-95.41554367,101912229,A
35580730,29.7068934,-95.41468627,101912229,A
36179611,29.70262886,-95.41674891,101912229,A
36777449,29.69961728,-95.41191656,101912229,A
38630386,29.698511,-95.413128,101912229,A
44556182,29.70845325,-95.4061975,101912229,A
52322619,29.70956873,-95.41350433,101912229,A
54092647,29.70465035,-95.41302244,101912229,A
67437745,29.71031968,-95.41687943,101912229,A
71850284,29.70430139,-95.39098948,101912229,A
74571078,29.70696276,-95.40764881,101912229,A
75523445,29.71270724,-95.41133274,101912229,A
89144407,29.71351088,-95.41283669,101912229,A
90923327,29.7073212,-95.40634442,101912229,A
93256963,29.71032121,-95.41662012,101912229,A
94581192,29.70798788,-95.41702696,101912229,A
2587468,29.70055398,-95.43264116,101912251,A
14564553,29.69547217,-95.43025848,101912251,A
16392112,29.69675451,-95.43821255,101912251,A
19058858,29.704087,-95.44150264,101912251,A
21501605,29.69265138,-95.44110663,101912251,A
22118694,29.69267168,-95.44138361,101912251,A
25267061,29.70242194,-95.4436769,101912251,A
26260310,29.70380653,-95.43791676,101912251,A
28042221,29.7063528,-95.3944449,101912251,A
28266768,29.7063528,-95.3944449,101912251,A
28793010,29.69436404,-95.43850512,101912251,A
37091710,29.69532429,-95.43586899,101912251,A
40325085,29.69504643,-95.43805735,101912251,A
40509719,29.69391334,-95.43382248,101912251,A
42989659,29.69971642,-95.44205363,101912251,A
44628233,29.69147056,-95.43914678,101912251,A
46302351,29.6974292,-95.4301115,101912251,A
48768853,29.69147948,-95.43914686,101912251,A
50248729,29.69254822,-95.44193821,101912251,A
52348191,29.69147056,-95.43914678,101912251,A
52590231,29.7053468,-95.4362681,101912251,A
52697168,29.6976062,-95.43763608,101912251,A
53204216,29.70226978,-95.44054878,101912251,A
54119451,29.70131252,-95.4283215,101912251,A
55570440,29.69218886,-95.44362657,101912251,A
61425400,29.69362319,-95.44260111,101912251,A
62316688,29.69435602,-95.44422137,101912251,A
63246497,29.69147056,-95.43914678,101912251,A
63506334,29.69530221,-95.43491081,101912251,A
65062699,29.70449135,-95.43797094,101912251,A
67271665,29.695207,-95.43848171,101912251,A
70674296,29.69139447,-95.444607,101912251,A
70718093,29.7063528,-95.3944449,101912251,A
75927849,29.69147056,-95.43914678,101912251,A
76942831,29.6953363,-95.4421531,101912251,A
79234481,29.69960657,-95.42842775,101912251,A
81645820,29.69334782,-95.43835049,101912251,A
86334881,29.69790545,-95.43152795,101912251,A
89775501,29.69609479,-95.44244186,101912251,A
90208401,29.70226978,-95.44054878,101912251,A
92014006,29.70062879,-95.42754082,101912251,A
92978468,29.69147948,-95.43914686,101912251,A
93984876,29.69766468,-95.42748178,101912251,A
98769547,29.69599088,-95.4360343,101912251,A
2677308,29.81154802,-95.3638514,101912182,B
3342564,29.80520926,-95.3780314,101912182,B
3798854,29.8016596,-95.37063436,101912182,B
5020088,29.8016606,-95.37044536,101912182,B
