mls,school,campus_number
55366551,LAMAR H S,101912008
55412382,LAMAR H S,101912008
55433772,LAMAR H S,101912008
55478507,LAMAR H S,101912008
55740429,LAMAR H S,101912008
55740429,LAMAR H S,101912008
55783153,LAMAR H S,101912008
56219752,LAMAR H S,101912008
56308983,LAMAR H S,101912008
56338962,LAMAR H S,101912008
56369829,LAMAR H S,101912008
56693614,LAMAR H S,101912008
56701807,LAMAR H S,101912008
56775365,LAMAR H S,101912008
56867543,LAMAR H S,101912008
57230255,LAMAR H S,101912008
57461715,LAMAR H S,101912008
57514085,LAMAR H S,101912008
57522122,LAMAR H S,101912008
57720754,LAMAR H S,101912008
58011955,LAMAR H S,101912008
58352062,LAMAR H S,101912008
58745128,LAMAR H S,101912008
58745128,LAMAR H S,101912008
58930647,LAMAR H S,101912008
58961384,LAMAR H S,101912008
59046521,LAMAR H S,101912008
59509148,LAMAR H S,101912008
59516870,LAMAR H S,101912008
59697161,LAMAR H S,101912008
59719659,LAMAR H S,101912008
59929161,LAMAR H S,101912008
59948864,LAMAR H S,101912008
60328112,LAMAR H S,101912008
60328112,LAMAR H S,101912008
60498830,LAMAR H S,101912008
60617768,LAMAR H S,101912008
60647029,LAMAR H S,101912008
60731417,LAMAR H S,101912008
60781641,LAMAR H S,101912008
60816478,LAMAR H S,101912008
60936697,LAMAR H S,101912008
61112423,LAMAR H S,101912008
61988112,LAMAR H S,101912008
62015891,LAMAR H S,101912008
62023931,LAMAR H S,101912008
62057474,LAMAR H S,101912008
62608613,LAMAR H S,101912008
62985044,LAMAR H S,101912008
63072703,LAMAR H S,101912008
63211910,LAMAR H S,101912008
63246497,LAMAR H S,101912008
63246497,LAMAR H S,101912008
63246497,LAMAR H S,101912008
63309798,LAMAR H S,101912008
63415299,LAMAR H S,101912008
63470988,LAMAR H S,101912008
63506334,LAMAR H S,101912008
63521818,LAMAR H S,101912008
63883420,LAMAR H S,101912008
64220214,LAMAR H S,101912008
64281517,LAMAR H S,101912008
64889960,LAMAR H S,101912008
65062699,LAMAR H S,101912008
65431296,LAMAR H S,101912008
65902892,LAMAR H S,101912008
65985170,LAMAR H S,101912008
66188791,LAMAR H S,101912008
66254848,LAMAR H S,101912008
66272877,LAMAR H S,101912008
66466034,LAMAR H S,101912008
66687781,LAMAR H S,101912008
66745770,LAMAR H S,101912008
66998966,LAMAR H S,101912008
67264587,LAMAR H S,101912008
67271665,LAMAR H S,101912008
67357632,LAMAR H S,101912008
67421666,LAMAR H S,101912008
67437745,LAMAR H S,101912008
67633905,LAMAR H S,101912008
68171950,LAMAR H S,101912008
68513391,LAMAR H S,101912008
69034123,LAMAR H S,101912008
69620978,LAMAR H S,101912008
69884397,LAMAR H S,101912008
69936328,LAMAR H S,101912008
69982172,LAMAR H S,101912008
70045003,LAMAR H S,101912008
70132376,LAMAR H S,101912008
70137628,LAMAR H S,101912008
70415492,LAMAR H S,101912008
70697852,LAMAR H S,101912008
70774103,LAMAR H S,101912008
70777165,LAMAR H S,101912008
71074850,LAMAR H S,101912008
71210174,LAMAR H S,101912008
71538619,LAMAR H S,101912008
71751371,LAMAR H S,101912008
71850284,LAMAR H S,101912008
71875227,LAMAR H S,101912008
72275586,LAMAR H S,101912008
72365651,LAMAR H S,101912008
72933829,LAMAR H S,101912008
73253513,LAMAR H S,101912008
73334108,LAMAR H S,101912008
73581892,LAMAR H S,101912008
73754952,LAMAR H S,101912008
73774669,LAMAR H S,101912008
73826640,LAMAR H S,101912008
73871377,LAMAR H S,101912008
74571078,LAMAR H S,101912008
74850310,LAMAR H S,101912008
75143521,LAMAR H S,101912008
75239051,LAMAR H S,101912008
75254057,LAMAR H S,101912008
75363795,LAMAR H S,101912008
75523445,LAMAR H S,101912008
75534242,LAMAR H S,101912008
75621762,LAMAR H S,101912008
75927849,LAMAR H S,101912008
75927849,LAMAR H S,101912008
75927849,LAMAR H S,101912008
76269817,LAMAR H S,101912008
76321905,LAMAR H S,101912008
76356920,LAMAR H S,101912008
76389016,LAMAR H S,101912008
76715356,LAMAR H S,101912008
76762006,LAMAR H S,101912008
76841251,LAMAR H S,101912008
76863421,LAMAR H S,101912008
76961370,LAMAR H S,101912008
77400996,LAMAR H S,101912008
77502030,LAMAR H S,101912008
77516577,LAMAR H S,101912008
77534393,LAMAR H S,101912008
77574251,LAMAR H S,101912008
77577442,LAMAR H S,101912008
77592370,LAMAR H S,101912008
77847979,LAMAR H S,101912008
77916316,LAMAR H S,101912008
78203450,LAMAR H S,101912008
78420188,LAMAR H S,101912008
78723914,LAMAR H S,101912008
78814190,LAMAR H S,101912008
78857680,LAMAR H S,101912008
79077350,LAMAR H S,101912008
79106435,LAMAR H S,101912008
79234481,LAMAR H S,101912008
79254782,LAMAR H S,101912008
79557989,LAMAR H S,101912008
79577116,LAMAR H S,101912008
79792409,LAMAR H S,101912008
79988510,LAMAR H S,101912008
80035300,LAMAR H S,101912008
80417437,LAMAR H S,101912008
80632383,LAMAR H S,101912008
80767861,LAMAR H S,101912008
81078402,LAMAR H S,101912008
81497088,LAMAR H S,101912008
81645820,LAMAR H S,101912008
81972453,LAMAR H S,101912008
82090909,LAMAR H S,101912008
82163834,LAMAR H S,101912008
82250197,LAMAR H S,101912008
82293073,LAMAR H S,101912008
82534927,LAMAR H S,101912008
82622931,LAMAR H S,101912008
82797497,LAMAR H S,101912008
82985388,LAMAR H S,101912008
83010460,LAMAR H S,101912008
83500437,LAMAR H S,101912008
83879537,LAMAR H S,101912008
83895752,LAMAR H S,101912008
83970577,LAMAR H S,101912008
83990554,LAMAR H S,101912008
84267134,LAMAR H S,101912008
84302430,LAMAR H S,101912008
85016338,LAMAR H S,101912008
85085474,LAMAR H S,101912008
85275441,LAMAR H S,101912008
85305072,LAMAR H S,101912008
85650059,LAMAR H S,101912008
85699004,LAMAR H S,101912008
85760625,LAMAR H S,101912008
85960358,LAMAR H S,101912008
86334881,LAMAR H S,101912008
86469819,LAMAR H S,101912008
87013897,LAMAR H S,101912008
87159467,LAMAR H S,101912008
87439070,LAMAR H S,101912008
87477694,LAMAR H S,101912008
87504287,LAMAR H S,101912008
87702589,LAMAR H S,101912008
87804306,LAMAR H S,101912008
88433884,LAMAR H S,101912008
89144407,LAMAR H S,101912008
89258732,LAMAR H S,101912008
89294987,LAMAR H S,101912008
89294987,LAMAR H S,101912008
89294987,LAMAR H S,101912008
89705970,LAMAR H S,101912008
90104623,LAMAR H S,101912008
90227486,LAMAR H S,101912008
90397393,LAMAR H S,101912008
90420344,LAMAR H S,101912008
90605869,LAMAR H S,101912008
90923327,LAMAR H S,101912008
91038234,LAMAR H S,101912008
91069542,LAMAR H S,101912008
91401688,LAMAR H S,101912008
91575672,LAMAR H S,101912008
91608976,LAMAR H S,101912008
91709657,LAMAR H S,101912008
91822296,LAMAR H S,101912008
91835479,LAMAR H S,101912008
92014006,LAMAR H S,101912008
92409267,LAMAR H S,101912008
92479478,LAMAR H S,101912008
92483400,LAMAR H S,101912008
92483400,LAMAR H S,101912008
92483400,LAMAR H S,101912008
92716080,LAMAR H S,101912008
92930439,LAMAR H S,101912008
92978468,LAMAR H S,101912008
92978468,LAMAR H S,101912008
93177794,LAMAR H S,101912008
93256963,LAMAR H S,101912008
93815555,LAMAR H S,101912008
93841384,LAMAR H S,101912008
93984876,LAMAR H S,101912008
94160375,LAMAR H S,101912008
94509240,LAMAR H S,101912008
94559738,LAMAR H S,101912008
94581192,LAMAR H S,101912008
95056976,LAMAR H S,101912008
95073244,LAMAR H S,101912008
95534058,LAMAR H S,101912008
95692087,LAMAR H S,101912008
95753207,LAMAR H S,101912008
95756492,LAMAR H S,101912008
95841010,LAMAR H S,101912008
95983629,LAMAR H S,101912008
96254926,LAMAR H S,101912008
96267794,LAMAR H S,101912008
97110211,LAMAR H S,101912008
97269930,LAMAR H S,101912008
97318399,LAMAR H S,101912008
97687249,LAMAR H S,101912008
98000882,LAMAR H S,101912008
98086754,LAMAR H S,101912008
98454411,LAMAR H S,101912008
98482281,LAMAR H S,101912008
98769547,LAMAR H S,101912008
1029097,BELLAIRE H S,101912002
3308084,BELLAIRE H S,101912002
3643027,BELLAIRE H S,101912002
3869729,BELLAIRE H S,101912002
4548910,BELLAIRE H S,101912002
5229819,BELLAIRE H S,101912002
5286984,BELLAIRE H S,101912002
5909989,BELLAIRE H S,101912002
7098707,BELLAIRE H S,101912002
7522640,BELLAIRE H S,101912002
8004511,BELLAIRE H S,101912002
8912327,BELLAIRE H S,101912002
9711504,BELLAIRE H S,101912002
10296454,BELLAIRE H S,101912002
10977747,BELLAIRE H S,101912002
11098881,BELLAIRE H S,101912002
11134596,BELLAIRE H S,101912002
11549404,BELLAIRE H S,101912002
13474879,BELLAIRE H S,101912002
14139208,BELLAIRE H S,101912002
14335173,BELLAIRE H S,101912002
14944818,BELLAIRE H S,101912002
15354039,BELLAIRE H S,101912002
15744806,BELLAIRE H S,101912002
15883703,BELLAIRE H S,101912002
19058858,BELLAIRE H S,101912002
19265001,BELLAIRE H S,101912002
19274350,BELLAIRE H S,101912002
19632205,BELLAIRE H S,101912002
20131137,BELLAIRE H S,101912002
20578577,BELLAIRE H S,101912002
20680733,BELLAIRE H S,101912002
20985865,BELLAIRE H S,101912002
21059713,BELLAIRE H S,101912002
21501605,BELLAIRE H S,101912002
21845693,BELLAIRE H S,101912002
22118694,BELLAIRE H S,101912002
22126601,BELLAIRE H S,101912002
22131443,BELLAIRE H S,101912002
22440945,BELLAIRE H S,101912002
22469562,BELLAIRE H S,101912002
22551479,BELLAIRE H S,101912002
23080784,BELLAIRE H S,101912002
23681012,BELLAIRE H S,101912002
24104040,BELLAIRE H S,101912002
24120006,BELLAIRE H S,101912002
24188362,BELLAIRE H S,101912002
24301550,BELLAIRE H S,101912002
24509312,BELLAIRE H S,101912002
24755039,BELLAIRE H S,101912002
24757842,BELLAIRE H S,101912002
25120242,BELLAIRE H S,101912002
25267061,BELLAIRE H S,101912002
26058564,BELLAIRE H S,101912002
26061449,BELLAIRE H S,101912002
26673955,BELLAIRE H S,101912002
26696532,BELLAIRE H S,101912002
26732984,BELLAIRE H S,101912002
28526330,BELLAIRE H S,101912002
28582678,BELLAIRE H S,101912002
29015026,BELLAIRE H S,101912002
29190643,BELLAIRE H S,101912002
29269579,BELLAIRE H S,101912002
29811701,BELLAIRE H S,101912002
29856986,BELLAIRE H S,101912002
29993690,BELLAIRE H S,101912002
30098078,BELLAIRE H S,101912002
30220654,BELLAIRE H S,101912002
30582383,BELLAIRE H S,101912002
30911107,BELLAIRE H S,101912002
31970591,BELLAIRE H S,101912002
33524639,BELLAIRE H S,101912002
33794309,BELLAIRE H S,101912002
34835352,BELLAIRE H S,101912002
36445515,BELLAIRE H S,101912002
37309650,BELLAIRE H S,101912002
38347612,BELLAIRE H S,101912002
38581452,BELLAIRE H S,101912002
38720459,BELLAIRE H S,101912002
39199126,BELLAIRE H S,101912002
39308325,BELLAIRE H S,101912002
39394606,BELLAIRE H S,101912002
40121300,BELLAIRE H S,101912002
40531322,BELLAIRE H S,101912002
42223268,BELLAIRE H S,101912002
42386552,BELLAIRE H S,101912002
42989659,BELLAIRE H S,101912002
43202550,BELLAIRE H S,101912002
43828598,BELLAIRE H S,101912002
44009255,BELLAIRE H S,101912002
44962276,BELLAIRE H S,101912002
45337960,BELLAIRE H S,101912002
45530921,BELLAIRE H S,101912002
45679812,BELLAIRE H S,101912002
45770118,BELLAIRE H S,101912002
45849536,BELLAIRE H S,101912002
47361024,BELLAIRE H S,101912002
47451103,BELLAIRE H S,101912002
47718854,BELLAIRE H S,101912002
48312609,BELLAIRE H S,101912002
48508439,BELLAIRE H S,101912002
48846220,BELLAIRE H S,101912002
50248729,BELLAIRE H S,101912002
50349924,BELLAIRE H S,101912002
50561567,BELLAIRE H S,101912002
50753256,BELLAIRE H S,101912002
50858365,BELLAIRE H S,101912002
51014146,BELLAIRE H S,101912002
51193711,BELLAIRE H S,101912002
51533779,BELLAIRE H S,101912002
51809847,BELLAIRE H S,101912002
52136076,BELLAIRE H S,101912002
52166388,BELLAIRE H S,101912002
52616266,BELLAIRE H S,101912002
52837617,BELLAIRE H S,101912002
53204216,BELLAIRE H S,101912002
53204216,BELLAIRE H S,101912002
53390727,BELLAIRE H S,101912002
53905460,BELLAIRE H S,101912002
53907809,BELLAIRE H S,101912002
54588869,BELLAIRE H S,101912002
55067084,BELLAIRE H S,101912002
55196233,BELLAIRE H S,101912002
55570440,BELLAIRE H S,101912002
55630825,BELLAIRE H S,101912002
55905475,BELLAIRE H S,101912002
55921081,BELLAIRE H S,101912002
56048676,BELLAIRE H S,101912002
56593259,BELLAIRE H S,101912002
57402603,BELLAIRE H S,101912002
57468906,BELLAIRE H S,101912002
57642549,BELLAIRE H S,101912002
59665557,BELLAIRE H S,101912002
60280618,BELLAIRE H S,101912002
60763873,BELLAIRE H S,101912002
61048811,BELLAIRE H S,101912002
61081499,BELLAIRE H S,101912002
61316704,BELLAIRE H S,101912002
61425400,BELLAIRE H S,101912002
61750835,BELLAIRE H S,101912002
62052899,BELLAIRE H S,101912002
62209279,BELLAIRE H S,101912002
62316688,BELLAIRE H S,101912002
62319962,BELLAIRE H S,101912002
62373167,BELLAIRE H S,101912002
63069629,BELLAIRE H S,101912002
63336009,BELLAIRE H S,101912002
65057476,BELLAIRE H S,101912002
65152483,BELLAIRE H S,101912002
65633990,BELLAIRE H S,101912002
65719740,BELLAIRE H S,101912002
65945736,BELLAIRE H S,101912002
65978067,BELLAIRE H S,101912002
66061479,BELLAIRE H S,101912002
67263422,BELLAIRE H S,101912002
68346760,BELLAIRE H S,101912002
68628266,BELLAIRE H S,101912002
68852134,BELLAIRE H S,101912002
69272695,BELLAIRE H S,101912002
69353695,BELLAIRE H S,101912002
69677787,BELLAIRE H S,101912002
70313646,BELLAIRE H S,101912002
70674296,BELLAIRE H S,101912002
70718093,BELLAIRE H S,101912002
71104789,BELLAIRE H S,101912002
72463873,BELLAIRE H S,101912002
72603149,BELLAIRE H S,101912002
74170436,BELLAIRE H S,101912002
74567285,BELLAIRE H S,101912002
75736144,BELLAIRE H S,101912002
75874266,BELLAIRE H S,101912002
76671121,BELLAIRE H S,101912002
76824758,BELLAIRE H S,101912002
76942831,BELLAIRE H S,101912002
77414875,BELLAIRE H S,101912002
77839356,BELLAIRE H S,101912002
78714713,BELLAIRE H S,101912002
79516905,BELLAIRE H S,101912002
80128574,BELLAIRE H S,101912002
80200691,BELLAIRE H S,101912002
80333076,BELLAIRE H S,101912002
80393715,BELLAIRE H S,101912002
80556120,BELLAIRE H S,101912002
80778823,BELLAIRE H S,101912002
80853976,BELLAIRE H S,101912002
81005454,BELLAIRE H S,101912002
81266831,BELLAIRE H S,101912002
81810017,BELLAIRE H S,101912002
82454020,BELLAIRE H S,101912002
82454235,BELLAIRE H S,101912002
84331588,BELLAIRE H S,101912002
84877306,BELLAIRE H S,101912002
84947170,BELLAIRE H S,101912002
85748333,BELLAIRE H S,101912002
85848466,BELLAIRE H S,101912002
86259312,BELLAIRE H S,101912002
86310079,BELLAIRE H S,101912002
87054251,BELLAIRE H S,101912002
87165518,BELLAIRE H S,101912002
87594998,BELLAIRE H S,101912002
87746901,BELLAIRE H S,101912002
88099743,BELLAIRE H S,101912002
88146441,BELLAIRE H S,101912002
88259968,BELLAIRE H S,101912002
88417562,BELLAIRE H S,101912002
88466842,BELLAIRE H S,101912002
88694178,BELLAIRE H S,101912002
89141136,BELLAIRE H S,101912002
89775501,BELLAIRE H S,101912002
89799804,BELLAIRE H S,101912002
90208401,BELLAIRE H S,101912002
90208401,BELLAIRE H S,101912002
90209889,BELLAIRE H S,101912002
90247441,BELLAIRE H S,101912002
90251958,BELLAIRE H S,101912002
91767139,BELLAIRE H S,101912002
91869024,BELLAIRE H S,101912002
92208414,BELLAIRE H S,101912002
92227738,BELLAIRE H S,101912002
92345402,BELLAIRE H S,101912002
92938808,BELLAIRE H S,101912002
93577535,BELLAIRE H S,101912002
93697697,BELLAIRE H S,101912002
94342599,BELLAIRE H S,101912002
94556154,BELLAIRE H S,101912002
94765437,BELLAIRE H S,101912002
94834004,BELLAIRE H S,101912002
95578023,BELLAIRE H S,101912002
95880901,BELLAIRE H S,101912002
96501819,BELLAIRE H S,101912002
96989534,BELLAIRE H S,101912002
97105080,BELLAIRE H S,101912002
97504095,BELLAIRE H S,101912002
98040147,BELLAIRE H S,101912002
98783237,BELLAIRE H S,101912002
1039842,WHEATLEY H S,101912018
5883857,WHEATLEY H S,101912018
5910623,WHEATLEY H S,101912018
5918938,WHEATLEY H S,101912018
6372235,WHEATLEY H S,101912018
8277605,WHEATLEY H S,101912018
10179756,WHEATLEY H S,101912018
10691141,WHEATLEY H S,101912018
10750365,WHEATLEY H S,101912018
10903051,WHEATLEY H S,101912018
12068812,WHEATLEY H S,101912018
12917305,WHEATLEY H S,101912018
15974024,WHEATLEY H S,101912018
16264634,WHEATLEY H S,101912018
17563829,WHEATLEY H S,101912018
20869537,WHEATLEY H S,101912018
23148917,WHEATLEY H S,101912018
24064043,WHEATLEY H S,101912018
25707623,WHEATLEY H S,101912018
26279460,WHEATLEY H S,101912018
27183914,WHEATLEY H S,101912018
28694421,WHEATLEY H S,101912018
29253130,WHEATLEY H S,101912018
30705959,WHEATLEY H S,101912018
31001789,WHEATLEY H S,101912018
31065725,WHEATLEY H S,101912018
34372551,WHEATLEY H S,101912018
34994664,WHEATLEY H S,101912018
35007740,WHEATLEY H S,101912018
36583031,WHEATLEY H S,101912018
37259640,WHEATLEY H S,101912018
38245035,WHEATLEY H S,101912018
38982138,WHEATLEY H S,101912018
40751917,WHEATLEY H S,101912018
41757266,WHEATLEY H S,101912018
42506759,WHEATLEY H S,101912018
44082177,WHEATLEY H S,101912018
44268497,WHEATLEY H S,101912018
44594572,WHEATLEY H S,101912018
45258574,WHEATLEY H S,101912018
46593792,WHEATLEY H S,101912018
47161602,WHEATLEY H S,101912018
47208784,WHEATLEY H S,101912018
50618931,WHEATLEY H S,101912018
52026606,WHEATLEY H S,101912018
53410537,WHEATLEY H S,101912018
53850225,WHEATLEY H S,101912018
55807179,WHEATLEY H S,101912018
57630603,WHEATLEY H S,101912018
58055107,WHEATLEY H S,101912018
58122659,WHEATLEY H S,101912018
58725479,WHEATLEY H S,101912018
58731913,WHEATLEY H S,101912018
58999907,WHEATLEY H S,101912018
60747810,WHEATLEY H S,101912018
60836307,WHEATLEY H S,101912018
61347485,WHEATLEY H S,101912018
61900983,WHEATLEY H S,101912018
62505900,WHEATLEY H S,101912018
66111675,WHEATLEY H S,101912018
66190810,WHEATLEY H S,101912018
66439786,WHEATLEY H S,101912018
66785241,WHEATLEY H S,101912018
67204397,WHEATLEY H S,101912018
68436177,WHEATLEY H S,101912018
70271156,WHEATLEY H S,101912018
70416909,WHEATLEY H S,101912018
71152797,WHEATLEY H S,101912018
71156533,WHEATLEY H S,101912018
72336582,WHEATLEY H S,101912018
72862836,WHEATLEY H S,101912018
73288155,WHEATLEY H S,101912018
73366224,WHEATLEY H S,101912018
75881236,WHEATLEY H S,101912018
76452681,WHEATLEY H S,101912018
76679839,WHEATLEY H S,101912018
79998676,WHEATLEY H S,101912018
80517593,WHEATLEY H S,101912018
80633451,WHEATLEY H S,101912018
83179111,WHEATLEY H S,101912018
83398890,WHEATLEY H S,101912018
84439107,WHEATLEY H S,101912018
84915967,WHEATLEY H S,101912018
85878670,WHEATLEY H S,101912018
87359510,WHEATLEY H S,101912018
87596133,WHEATLEY H S,101912018
87660222,WHEATLEY H S,101912018
88086540,WHEATLEY H S,101912018
89005361,WHEATLEY H S,101912018
90016901,WHEATLEY H S,101912018
90028601,WHEATLEY H S,101912018
91909723,WHEATLEY H S,101912018
92325908,WHEATLEY H S,101912018
93258232,WHEATLEY H S,101912018
93652238,WHEATLEY H S,101912018
93910011,WHEATLEY H S,101912018
94488058,WHEATLEY H S,101912018
95833728,WHEATLEY H S,101912018
96462471,WHEATLEY H S,101912018
96492724,WHEATLEY H S,101912018
97142901,WHEATLEY H S,101912018
98568963,WHEATLEY H S,101912018
1041641,KASHMERE H S,101912007
6136845,KASHMERE H S,101912007
11822516,KASHMERE H S,101912007
13915219,KASHMERE H S,101912007
14897422,KASHMERE H S,101912007
16594943,KASHMERE H S,101912007
17540520,KASHMERE H S,101912007
17768713,KASHMERE H S,101912007
19469126,KASHMERE H S,101912007
22134801,KASHMERE H S,101912007
27141157,KASHMERE H S,101912007
33768363,KASHMERE H S,101912007
36571267,KASHMERE H S,101912007
37085079,KASHMERE H S,101912007
37557059,KASHMERE H S,101912007
37976904,KASHMERE H S,101912007
41613079,KASHMERE H S,101912007
44555971,KASHMERE H S,101912007
44768461,KASHMERE H S,101912007
47545448,KASHMERE H S,101912007
50592635,KASHMERE H S,101912007
51671785,KASHMERE H S,101912007
56440072,KASHMERE H S,101912007
61783924,KASHMERE H S,101912007
61866650,KASHMERE H S,101912007
65367920,KASHMERE H S,101912007
66427347,KASHMERE H S,101912007
67179398,KASHMERE H S,101912007
68830431,KASHMERE H S,101912007
69681803,KASHMERE H S,101912007
73791585,KASHMERE H S,101912007
77788617,KASHMERE H S,101912007
82885735,KASHMERE H S,101912007
84926006,KASHMERE H S,101912007
87043178,KASHMERE H S,101912007
93126151,KASHMERE H S,101912007
94428710,KASHMERE H S,101912007
94860247,KASHMERE H S,101912007
95375573,KASHMERE H S,101912007
2235093,WALTRIP H S,101912015
2823691,WALTRIP H S,101912015
2873391,WALTRIP H S,101912015
2873391,WALTRIP H S,101912015
3021508,WALTRIP H S,101912015
3074089,WALTRIP H S,101912015
3165079,WALTRIP H S,101912015
3886379,WALTRIP H S,101912015
4244305,WALTRIP H S,101912015
5045112,WALTRIP H S,101912015
5350767,WALTRIP H S,101912015
5759334,WALTRIP H S,101912015
6280685,WALTRIP H S,101912015
7020523,WALTRIP H S,101912015
7374020,WALTRIP H S,101912015
8795085,WALTRIP H S,101912015
8936100,WALTRIP H S,101912015
9428972,WALTRIP H S,101912015
10091364,WALTRIP H S,101912015
10091364,WALTRIP H S,101912015
10131007,WALTRIP H S,101912015
10176211,WALTRIP H S,101912015
10203907,WALTRIP H S,101912015
10368990,WALTRIP H S,101912015
10368990,WALTRIP H S,101912015
10368990,WALTRIP H S,101912015
10951418,WALTRIP H S,101912015
10991200,WALTRIP H S,101912015
11013067,WALTRIP H S,101912015
12350896,WALTRIP H S,101912015
12444445,WALTRIP H S,101912015
12534544,WALTRIP H S,101912015
13303817,WALTRIP H S,101912015
13444040,WALTRIP H S,101912015
13506482,WALTRIP H S,101912015
14208067,WALTRIP H S,101912015
14281550,WALTRIP H S,101912015
14470989,WALTRIP H S,101912015
14543905,WALTRIP H S,101912015
14835250,WALTRIP H S,101912015
15459024,WALTRIP H S,101912015
16352744,WALTRIP H S,101912015
16665954,WALTRIP H S,101912015
16925172,WALTRIP H S,101912015
17048928,WALTRIP H S,101912015
17081969,WALTRIP H S,101912015
17189990,WALTRIP H S,101912015
17199767,WALTRIP H S,101912015
17391717,WALTRIP H S,101912015
18733840,WALTRIP H S,101912015
19106227,WALTRIP H S,101912015
19613837,WALTRIP H S,101912015
20692092,WALTRIP H S,101912015
21498467,WALTRIP H S,101912015
22431351,WALTRIP H S,101912015
22976241,WALTRIP H S,101912015
23040025,WALTRIP H S,101912015
23355807,WALTRIP H S,101912015
23604668,WALTRIP H S,101912015
23606214,WALTRIP H S,101912015
24831623,WALTRIP H S,101912015
24880804,WALTRIP H S,101912015
25897636,WALTRIP H S,101912015
26318162,WALTRIP H S,101912015
27435759,WALTRIP H S,101912015
27548899,WALTRIP H S,101912015
27569870,WALTRIP H S,101912015
27665268,WALTRIP H S,101912015
27885848,WALTRIP H S,101912015
27923841,WALTRIP H S,101912015
28142989,WALTRIP H S,101912015
28648104,WALTRIP H S,101912015
28905208,WALTRIP H S,101912015
29055089,WALTRIP H S,101912015
29349298,WALTRIP H S,101912015
30358827,WALTRIP H S,101912015
31719041,WALTRIP H S,101912015
32168454,WALTRIP H S,101912015
32195119,WALTRIP H S,101912015
32195119,WALTRIP H S,101912015
32195119,WALTRIP H S,101912015
33384892,WALTRIP H S,101912015
34176068,WALTRIP H S,101912015
34269220,WALTRIP H S,101912015
34454063,WALTRIP H S,101912015
34817296,WALTRIP H S,101912015
35035157,WALTRIP H S,101912015
35035157,WALTRIP H S,101912015
35035157,WALTRIP H S,101912015
35091012,WALTRIP H S,101912015
36221973,WALTRIP H S,101912015
36223601,WALTRIP H S,101912015
36412404,WALTRIP H S,101912015
36443739,WALTRIP H S,101912015
36499208,WALTRIP H S,101912015
36742479,WALTRIP H S,101912015
37326318,WALTRIP H S,101912015
37865577,WALTRIP H S,101912015
37941843,WALTRIP H S,101912015
37991438,WALTRIP H S,101912015
38206171,WALTRIP H S,101912015
38480135,WALTRIP H S,101912015
38847509,WALTRIP H S,101912015
39016282,WALTRIP H S,101912015
40692146,WALTRIP H S,101912015
40692146,WALTRIP H S,101912015
40720601,WALTRIP H S,101912015
40768857,WALTRIP H S,101912015
40992270,WALTRIP H S,101912015
41088881,WALTRIP H S,101912015
41347357,WALTRIP H S,101912015
41347357,WALTRIP H S,101912015
41347357,WALTRIP H S,101912015
41674989,WALTRIP H S,101912015
41844470,WALTRIP H S,101912015
41976029,WALTRIP H S,101912015
42476302,WALTRIP H S,101912015
42593009,WALTRIP H S,101912015
43367878,WALTRIP H S,101912015
44134956,WALTRIP H S,101912015
44137814,WALTRIP H S,101912015
44338913,WALTRIP H S,101912015
44488732,WALTRIP H S,101912015
44576550,WALTRIP H S,101912015
44589841,WALTRIP H S,101912015
45477497,WALTRIP H S,101912015
45779651,WALTRIP H S,101912015
45983243,WALTRIP H S,101912015
46591557,WALTRIP H S,101912015
46643226,WALTRIP H S,101912015
46780756,WALTRIP H S,101912015
47345118,WALTRIP H S,101912015
47496171,WALTRIP H S,101912015
47786776,WALTRIP H S,101912015
48008846,WALTRIP H S,101912015
48158744,WALTRIP H S,101912015
48257047,WALTRIP H S,101912015
49347253,WALTRIP H S,101912015
50468763,WALTRIP H S,101912015
51419101,WALTRIP H S,101912015
51545156,WALTRIP H S,101912015
51662917,WALTRIP H S,101912015
51662917,WALTRIP H S,101912015
52541853,WALTRIP H S,101912015
53261939,WALTRIP H S,101912015
53482742,WALTRIP H S,101912015
53580517,WALTRIP H S,101912015
53606427,WALTRIP H S,101912015
54027014,WALTRIP H S,101912015
55326125,WALTRIP H S,101912015
55902353,WALTRIP H S,101912015
56119942,WALTRIP H S,101912015
56265175,WALTRIP H S,101912015
56302173,WALTRIP H S,101912015
56830368,WALTRIP H S,101912015
57067058,WALTRIP H S,101912015
57068381,WALTRIP H S,101912015
57175284,WALTRIP H S,101912015
58522194,WALTRIP H S,101912015
58623677,WALTRIP H S,101912015
58623677,WALTRIP H S,101912015
58737666,WALTRIP H S,101912015
58874610,WALTRIP H S,101912015
59311117,WALTRIP H S,101912015
59973647,WALTRIP H S,101912015
59978867,WALTRIP H S,101912015
60575877,WALTRIP H S,101912015
60696810,WALTRIP H S,101912015
61587917,WALTRIP H S,101912015
61746431,WALTRIP H S,101912015
61877047,WALTRIP H S,101912015
61881899,WALTRIP H S,101912015
62773072,WALTRIP H S,101912015
62911795,WALTRIP H S,101912015
63413120,WALTRIP H S,101912015
63987273,WALTRIP H S,101912015
64171287,WALTRIP H S,101912015
64444696,WALTRIP H S,101912015
65385857,WALTRIP H S,101912015
65385857,WALTRIP H S,101912015
65385857,WALTRIP H S,101912015
65433689,WALTRIP H S,101912015
65433689,WALTRIP H S,101912015
65433689,WALTRIP H S,101912015
66622445,WALTRIP H S,101912015
68038383,WALTRIP H S,101912015
68668434,WALTRIP H S,101912015
69205105,WALTRIP H S,101912015
69400011,WALTRIP H S,101912015
