mls,campus_number
61347485,101912121
61360325,101912024
61360325,101912252
61425400,101912002
61425400,101912251
61478006,101912012
61478006,101912249
61587917,101912015
61587917,101912241
61628448,101912024
61628448,101912242
61634736,101912036
61634736,101912396
61709715,101912108
61709715,101912019
61713072,101912020
61713072,101912154
61746431,101912015
61746431,101912241
61750835,101912002
61750835,101912178
61763538,101912152
61763538,101912012
61783924,101912475
61783924,101912007
61866650,101912113
61866650,101912007
61877047,101912204
61877047,101912015
61881899,101912015
61881899,101912204
61900983,101912018
61900983,101912140
61988112,101912008
61988112,101912221
62015891,101912008
62015891,101912259
62023931,101912259
62023931,101912008
62052899,101912002
62052899,101912130
62057474,101912256
62057474,101912008
62089664,101912247
62089664,101912019
62174589,101912016
62174589,101912188
62198638,101912020
62198638,101912243
62209279,101912002
62209279,101912199
62316688,101912002
62316688,101912251
62319962,101912173
62319962,101912002
62327517,101912023
62327517,101912227
62373167,101912002
62373167,101912114
62473493,101912016
62473493,101912174
62495647,101912116
62495647,101912009
62505900,101912124
62505900,101912018
62579740,101912224
62579740,101912017
62608613,101912259
62608613,101912008
62773072,101912157
62773072,101912015
62774920,101912004
62774920,101912220
62800034,101912024
62800034,101912242
62911795,101912015
62911795,101912198
62969474,101912116
62969474,101912009
62985044,101912008
62985044,101912228
62989815,101912016
62989815,101912174
63040814,101912012
63040814,101912120
63069629,101912173
63069629,101912002
63072703,101912259
63072703,101912008
63139875,101912116
63139875,101912009
63211910,101912204
63211910,101912008
63246497,101912008
63246497,101912251
63246497,101912251
63246497,101912008
63246497,101912251
63246497,101912008
63267551,101912124
63267551,101912001
63287853,101912036
63287853,101912253
63298093,101912257
63298093,101912020
63309798,101912201
63309798,101912008
63336009,101912002
63336009,101912114
63413120,101912015
63413120,101912241
63415299,101912255
63415299,101912008
63470988,101912204
63470988,101912008
63506334,101912008
63506334,101912251
63521818,101912008
63521818,101912204
63619222,101912253
63619222,101912036
63635069,101912197
63635069,101912003
63823497,101912014
63823497,101912383
63883420,101912008
63883420,101912228
63955797,101912012
63955797,101912198
63987273,101912015
63987273,101912204
63988813,101912012
63988813,101912204
64015249,101912120
64015249,101912012
64016255,101912116
64016255,101912009
64020015,101912105
64020015,101912017
64092016,101912105
64092016,101912017
64171287,101912015
64171287,101912241
64197796,101912116
64197796,101912009
64220214,101912008
64220214,101912204
64258469,101912016
64258469,101912016
64258469,101912016
64258469,101912016
64258469,101912016
64258469,101912016
64258469,101912174
64258469,101912174
64258469,101912174
64258469,101912174
64258469,101912174
64258469,101912174
64281517,101912008
64281517,101912228
64444237,101912020
64444237,101912110
64444696,101912015
64444696,101912241
64453885,101912247
64453885,101912019
64508143,101912017
64508143,101912189
64667540,101912009
64667540,101912116
64889960,101912255
64889960,101912008
64898666,101912154
64898666,101912020
64997392,101912009
64997392,101912116
65010297,101912187
65010297,101912014
65057476,101912002
65057476,101912130
65062699,101912008
65062699,101912251
65117904,101912273
65117904,101912036
65152483,101912199
65152483,101912002
65199858,101912003
65199858,101912389
65212172,101912016
65212172,101912254
65317447,101912036
65317447,101912275
65334416,101912020
65334416,101912110
65367920,101912358
65367920,101912007
65380681,101912012
65380681,101912198
65385857,101912015
65385857,101912015
65385857,101912241
65385857,101912015
65385857,101912241
65385857,101912241
65431296,101912228
65431296,101912008
65433689,101912157
65433689,101912157
65433689,101912015
65433689,101912015
65433689,101912015
65433689,101912157
65537254,101912012
65537254,101912249
65571088,101912001
65571088,101912292
65633990,101912002
65633990,101912130
65668037,101912003
65668037,101912182
65719740,101912002
65719740,101912178
65891140,101912036
65891140,101912276
65902892,101912228
65902892,101912008
65945736,101912178
65945736,101912002
65978067,101912130
65978067,101912002
65985170,101912008
65985170,101912204
66061479,101912002
66061479,101912178
66111675,101912106
66111675,101912018
66117514,101912182
66117514,101912003
66140631,101912220
66140631,101912004
66188791,101912255
66188791,101912008
66190810,101912018
66190810,101912106
66200111,101912012
66200111,101912169
66232995,101912239
66232995,101912010
66254848,101912221
66254848,101912008
66270166,101912116
66270166,101912009
66272877,101912255
66272877,101912008
66390015,101912036
66390015,101912275
66427347,101912007
66427347,101912475
66439786,101912106
66439786,101912018
66466034,101912259
66466034,101912008
66513782,101912479
66513782,101912477
66596195,101912008
66596195,101912255
66622445,101912015
66622445,101912198
66687781,101912228
66687781,101912008
66726099,101912001
66726099,101912124
66745770,101912204
66745770,101912008
66785241,101912192
66785241,101912018
66900666,101912116
66900666,101912009
66981355,101912017
66981355,101912105
66993062,101912023
66993062,101912248
66998966,101912204
66998966,101912008
67029237,101912003
67029237,101912182
67113356,101912242
67113356,101912024
67122861,101912174
67122861,101912174
67122861,101912016
67122861,101912174
67122861,101912016
67122861,101912016
67153161,101912016
67153161,101912016
67153161,101912016
67153161,101912016
67153161,101912174
67153161,101912174
67153161,101912174
67153161,101912174
67153161,101912174
67153161,101912016
67153161,101912174
67153161,101912016
67179398,101912179
67179398,101912007
67180963,101912020
67180963,101912243
67198711,101912008
67198711,101912255
67204397,101912106
67204397,101912018
67260428,101912249
67260428,101911002
67263422,101912002
67263422,101912178
67264587,101912058
67264587,101912008
67271665,101912251
67271665,101912008
67295326,101912116
67295326,101912009
67324981,101912204
67324981,101912012
67357632,101912008
67357632,101912221
67421666,101912008
67421666,101912204
67437745,101912229
67437745,101912008
67540547,101912036
67540547,101912396
67596953,101912289
67596953,101912003
67617557,101912009
67617557,101912116
67620559,101912239
67620559,101912010
67633905,101912008
67633905,101912221
67883522,101912011
67883522,101912138
67911457,101912009
67911457,101912116
67911457,101912116
67911457,101912009
67942679,101912014
67942679,101912156
67946561,101912019
67946561,101912247
68038383,101912015
68038383,101912241
68081239,101912014
68081239,101912123
68130226,101912009
68130226,101912116
68137007,101912360
68137007,101912027
68171950,101912008
68171950,101912256
68185329,101912010
68185329,101912175
68258530,101920110
68258530,101919001
68337606,101912396
68337606,101912036
68346760,101912002
68346760,101912173
68436177,101912018
68436177,101912121
68513391,101912204
68513391,101912008
68524576,101912213
68524576,101912016
68534191,101912001
68534191,101912292
68564857,101912310
68564857,101912137
68628266,101912002
68628266,101912224
68651209,101912016
68651209,101912254
68657317,101912017
68657317,101912215
68668434,101912015
68668434,101912241
68711278,101912174
68711278,101912016
68730199,101912231
68730199,101912003
68823754,101912003
68823754,101912182
68830431,101912007
68830431,101912475
68833297,101912249
68833297,101912012
68849666,101912473
68849666,101912473
68849666,101912477
68849666,101912477
68852134,101912002
68852134,101912189
68935931,101912389
68935931,101912003
68996255,101912017
68996255,101912215
69034123,101912008
69034123,101912221
69058865,101912036
69058865,101912275
69071781,101912275
69071781,101912036
69085146,101912105
69085146,101912017
69091302,101912181
69091302,101912310
69123551,101912020
69123551,101912110
69192786,101912480
69192786,101912477
69205105,101912015
69205105,101912211
69251416,101912152
69251416,101912012
69272695,101912002
69272695,101912189
69292990,101912198
69292990,101912012
69314110,101912027
69314110,101912214
69353695,101912002
69353695,101912114
69377765,101912016
69377765,101912125
69400011,101912015
69400011,101912015
69400011,101912115
69400011,101912115
69437717,101912015
69437717,101912245
69454330,101912004
69454330,101912220
69518618,101912020
69518618,101912243
69545338,101912174
69545338,101912016
69613690,101912001
69613690,101912124
69620978,101912255
69620978,101912008
69677787,101912196
69677787,101912002
69681803,101912007
69681803,101912113
69840615,101912015
69840615,101912115
69872110,101912036
69872110,101912276
69884397,101912204
69884397,101912008
69888787,101912014
69888787,101912264
69936328,101912008
69936328,101912255
69982172,101912259
69982172,101912008
69992386,101912275
69992386,101912036
70045003,101912008
70045003,101912204
70132376,101912008
70132376,101912259
70137628,101912008
70137628,101912221
70161219,101912117
70161219,101912001
70194931,101912001
70194931,101912124
70226576,101912274
70226576,101912036
70271156,101912147
70271156,101912018
70302789,101912017
70302789,101912224
70313646,101912002
70313646,101912196
70366413,101912204
70366413,101912015
70396134,101912102
70396134,101912014
70415492,101912008
70415492,101912201
70416909,101912018
70416909,101912192
70429023,101912019
70429023,101912127
70499206,101912023
70499206,101912299
70501803,101912116
70501803,101912009
70536368,101912009
70536368,101912116
70587411,101912116
70587411,101912009
70587728,101912009
70587728,101912219
70622722,101912274
70622722,101912036
70624757,101912148
70624757,101912017
70647570,101912019
70647570,101912225
70649905,101912024
70649905,101912252
70674296,101912251
70674296,101912002
70697852,101912008
70697852,101912201
70718093,101912251
70718093,101912002
70774103,101912008
70774103,101912228
70775996,101912036
70775996,101912396
70777165,101912008
70777165,101912221
70953239,101912169
70953239,101912012
70959803,101912020
70959803,101912110
70964418,101912023
70964418,101912299
71054944,101912016
71054944,101912174
71074850,101912204
71074850,101912008
71076207,101912012
71076207,101912170
71104789,101912199
71104789,101912002
71113405,101912241
71113405,101912015
71152797,101912298
71152797,101912018
71156533,101912106
71156533,101912018
71210174,101912008
71210174,101912255
71233956,101912001
71233956,101912292
71235874,101910002
71235874,101912220
71255322,101912217
71255322,101912020
71263953,101912009
71263953,101912116
71290090,101912017
71290090,101912148
71299184,101912016
71299184,101912213
71321933,101912248
71321933,101912023
71325774,101912019
71325774,101912247
71466098,101912012
71466098,101912058
71538619,101912008
71538619,101912259
71666326,101912253
71666326,101912036
71686521,101912224
71686521,101912017
71690478,101912012
71690478,101912204
71722248,101912242
71722248,101912024
71746364,101912009
71746364,101912116
71751371,101912255
71751371,101912008
71850284,101912008
71850284,101912229
71867153,101912275
71867153,101912036
71875227,101912008
71875227,101912259
71882843,101912135
71882843,101912012
71907659,101912253
71907659,101912036
71922750,101912012
71922750,101912135
71954401,101912020
71954401,101912110
71960259,101912138
71960259,101912011
72030695,101912012
72030695,101912120
72272726,101912036
72272726,101912274
72275586,101912008
72275586,101912201
72282602,101912023
72282602,101912111
72336582,101912106
72336582,101912018
72365651,101912256
72365651,101912008
72419341,101912120
72419341,101912012
72463873,101912002
72463873,101912178
72531721,101912019
72531721,101912104
72603149,101912002
72603149,101912199
72608691,101912148
72608691,101912017
72660131,101912252
72660131,101912024
72820044,101912009
72820044,101912116
72862836,101912106
72862836,101912018
72865498,101912017
72865498,101912105
72933829,101912008
72933829,101912201
72988216,101912001
72988216,101912287
73016639,101912015
73016639,101912115
73120183,101912012
73120183,101912182
73250713,101912012
73250713,101912135
73253513,101912256
73253513,101912008
73253841,101912009
73253841,101912116
73279747,101912102
73279747,101912014
73288155,101912124
73288155,101912018
73334108,101912259
73334108,101912008
73366224,101912192
73366224,101912018
73423172,101912015
73423172,101912204
73486071,101912017
73486071,101912105
73486165,101912019
73486165,101912104
73504725,101912107
73504725,101912310
73513802,101912012
73513802,101912152
73575492,101912245
73575492,101912015
73581892,101912008
73581892,101912221
73657099,101912009
73657099,101912116
73659062,101912169
73659062,101912012
73704307,101912019
73704307,101912263
73754952,101912008
73754952,101912221
73763384,101912224
73763384,101912017
73774669,101912008
73774669,101912204
73791585,101912475
73791585,101912007
73792596,101912003
73792596,101912240
73826256,101912020
73826256,101912257
73826640,101912008
73826640,101912204
73838809,101912012
73838809,101912135
73871377,101912221
73871377,101912008
73889683,101912020
73889683,101912110
73897441,101912477
73897441,101912479
73898224,101912110
73898224,101912020
73972594,101912015
73972594,101912204
73978676,101912017
73978676,101912239
74074223,101912015
74074223,101912211
74104330,101912009
74104330,101912116
74170436,101912002
74170436,101912130
74175327,101912275
74175327,101912036
74192858,101912276
74192858,101912036
74218334,101912016
74218334,101912174
74297390,101912211
74297390,101912015
74305378,101912310
74305378,101912181
74323478,101912015
74323478,101912157
74354399,101912019
74354399,101912108
74373771,101912215
74373771,101912017
74389810,101912172
74389810,101912001
74474163,101912215
74474163,101912017
74474511,101912215
74474511,101912017
74476735,101912245
74476735,101912015
74481623,101912225
74481623,101912019
74567285,101912002
74567285,101912196
74571078,101912229
74571078,101912008
74603195,101912012
74603195,101912135
74622672,101912276
74622672,101912036
74731895,101912287
74731895,101912001
74767604,101912182
74767604,101912003
74790395,101912131
74790395,101912017
74792567,101912116
74792567,101912009
74850310,101912008
74850310,101912221
74947575,101912017
74947575,101912224
74953717,101912198
74953717,101912015
74962836,101912116
74962836,101912009
74965100,101912204
74965100,101912012
74967144,101912240
74967144,101912003
75058558,101912019
75058558,101912108
75074139,101912137
75074139,101912310
75143521,101912008
75143521,101912256
75156660,101912253
75156660,101912036
75186715,101912009
75186715,101912219
75204262,101912020
75204262,101912110
75239051,101912259
75239051,101912008
75254057,101912204
75254057,101912008
75289363,101912274
75289363,101912036
75363795,101912255
75363795,101912008
75367788,101912024
75367788,101912252
75414077,101912036
75414077,101912396
75418896,101912182
75418896,101912012
75523445,101912229
75523445,101912008
75534242,101912228
75534242,101912008
75546879,101912239
75546879,101912010
75621762,101912259
75621762,101912008
75678877,101912003
75678877,101912182
75736144,101912224
75736144,101912002
75788493,101912003
75788493,101912389
75801520,101912135
75801520,101912012
75805040,101912024
75805040,101912242
75848214,101912105
75848214,101912017
75849542,101912012
75849542,101912204
75874266,101912173
75874266,101912002
75878222,101912010
75878222,101912239
75881236,101912018
75881236,101912121
75927849,101912251
75927849,101912008
75927849,101912008
75927849,101912251
75927849,101912251
75927849,101912008
75976273,101912016
75976273,101912174
76123108,101912242
76123108,101912024
76230997,101912107
76230997,101902003
76269817,101912008
76269817,101912058
76313631,101912015
76313631,101912245
76315910,101912012
76315910,101912249
76321905,101912008
76321905,101912256
76356920,101912221
76356920,101912008
76389016,101912204
76389016,101912008
76440135,101912148
76440135,101912017
76452681,101912147
76452681,101912018
76500746,101912017
76500746,101912173
76568690,101912015
76568690,101912204
76572895,101912120
76572895,101912012
76631419,101912003
76631419,101912182
76636431,101912198
76636431,101912012
76651310,101912011
76651310,101912244
76671121,101912130
76671121,101912002
76679839,101912298
76679839,101912018
76701319,101912016
76701319,101912125
76715356,101912008
76715356,101912204
76762006,101912008
76762006,101912221
76820368,101912116
76820368,101912009
76824758,101912114
76824758,101912002
76836815,101912036
76836815,101912396
76841251,101912008
76841251,101912221
76863421,101912008
76863421,101912259
76928521,101912012
76928521,101912120
76942831,101912251
76942831,101912002
76952242,101912009
76952242,101912116
76961370,101912259
76961370,101912008
76995002,101912105
76995002,101912017
77083962,101912017
77083962,101912148
77088968,101912110
77088968,101912020
77161954,101912003
77161954,101912240
77327784,101912110
77327784,101912020
77328671,101912016
77328671,101912213
77328830,101912017
77328830,101912215
77341651,101912017
77341651,101912105
77397576,101912016
77397576,101912213
77400996,101912204
77400996,101912008
77414875,101912002
77414875,101912196
77436657,101912009
77436657,101912116
77502030,101912204
77502030,101912008
77516577,101912204
77516577,101912008
77534393,101912221
77534393,101912008
77550797,101912014
77550797,101912119
77574251,101912008
77574251,101912256
77577442,101912008
77577442,101912256
77592370,101912058
77592370,101912008
77592956,101912116
77592956,101912009
77675906,101912012
77675906,101912169
77788617,101912007
77788617,101912185
77792864,101912204
77792864,101912015
77818320,101912012
77818320,101912204
77839356,101912199
77839356,101912002
77847979,101912259
77847979,101912008
77916316,101912008
77916316,101912259
77935188,101912116
77935188,101912009
78030179,101912036
78030179,101912253
78136217,101912017
78136217,101912151
78149422,101912299
78149422,101912023
78188454,101912009
78188454,101912149
78203450,101912058
78203450,101912008
78213971,101912012
78213971,101912120
78250042,101912192
78250042,101912001
78343832,101912243
78343832,101912020
78392810,101912014
78392810,101912127
78405094,101912227
78405094,101912023
78411455,101912275
78411455,101912036
78420188,101912058
78420188,101912008
78469531,101912012
78469531,101912198
78501736,101912116
78501736,101912009
78657459,101912169
78657459,101912012
78664465,101912001
78664465,101912287
78714713,101912189
78714713,101912002
78723914,101912058
78723914,101912008
78814190,101912228
78814190,101912008
78819796,101912010
78819796,101912153
78857680,101912255
78857680,101912008
78921037,101912003
78921037,101912240
78970128,101912012
78970128,101912198
79077350,101912008
79077350,101912201
79106435,101912008
79106435,101912255
79234481,101912251
79234481,101912008
79254782,101912008
79254782,101912058
79292746,101912017
79292746,101912105
79333261,101912012
79333261,101912152
79344725,101912009
79344725,101912116
79346345,101912195
79346345,101912020
79374445,101912009
79374445,101912116
79423391,101912015
79423391,101912245
79431488,101912012
79431488,101912204
79512485,101912158
79512485,101912014
79516905,101912189
79516905,101912002
79557989,101912221
79557989,101912008
79577116,101912257
79577116,101912008
79647584,101912116
79647584,101912009
79676500,101912112
79676500,101912027
79713891,101912174
79713891,101912015
79792409,101912221
79792409,101912008
79922066,101912001
79922066,101912287
79988510,101912221
79988510,101912008
79998676,101912140
79998676,101912018
80035300,101912255
80035300,101912008
80046473,101912036
80046473,101912396
80112036,101912019
80112036,101912187
80128574,101912178
80128574,101912002
80146621,101912241
80146621,101912015
80200691,101912189
80200691,101912002
80218652,101912219
80218652,101912009
80293199,101912020
80293199,101912217
80300142,101912024
80300142,101912252
80311949,101912182
80311949,101912012
80333076,101912224
80333076,101912002
80393715,101912002
80393715,101912130
80417437,101912221
80417437,101912008
80477349,101912012
80477349,101912204
80492191,101912152
80492191,101912012
80517593,101912018
80517593,101912171
80556120,101912002
80556120,101912178
80601626,101912192
80601626,101912001
80608233,101912012
80608233,101912152
80632383,101912008
80632383,101912201
80633451,101912106
80633451,101912018
80634706,101912148
80634706,101912017
80720162,101912189
80720162,101912017
80767861,101912221
80767861,101912008
80778823,101912002
80778823,101912189
80853976,101912002
80853976,101912189
80870921,101912019
80870921,101912225
80933994,101912011
80933994,101912138
80977866,101912003
80977866,101912182
80994958,101912116
80994958,101912009
81005454,101912189
81005454,101912002
81064174,101912012
81064174,101912120
81078402,101912228
81078402,101912008
81095645,101912224
81095645,101912017
81201157,101912020
81201157,101912217
81226023,101912017
81226023,101912224
81266831,101912130
81266831,101912002
81326655,101912148
81326655,101912017
81425533,101912016
81425533,101912254
81427647,101912369
81427647,101912017
81476568,101912182
81476568,101912003
81497088,101912221
81497088,101912008
81629655,101912017
81629655,101912215
81645820,101912251
81645820,101912008
81655093,101912020
81655093,101912110
81742599,101912009
81742599,101912116
81758073,101912009
81758073,101912116
81810017,101912002
81810017,101912178
81823122,101912016
81823122,101912188
81885747,101912027
81885747,101912233
81898528,101912017
81898528,101912105
81956017,101912020
81956017,101912195
81972453,101912008
81972453,101912228
82012322,101912001
82012322,101912171
82013228,101912012
82013228,101912135
82090909,101912008
82090909,101912259
82155910,101912241
82155910,101912015
82163834,101912008
82163834,101912228
82164605,101912253
82164605,101912036
82221564,101912243
82221564,101912020
82250197,101912255
82250197,101912008
82284682,101912215
82284682,101912017
82293073,101912259
82293073,101912008
82293380,101912479
82293380,101912477
82338290,101912015
82338290,101912241
82424613,101912116
82424613,101912009
82443268,101912148
82443268,101912017
82454020,101912002
82454020,101912130
82454235,101912002
82454235,101912189
82479665,101912015
82479665,101912241
82527595,101912241
82527595,101912015
82534927,101912228
82534927,101912008
82558911,101912009
82558911,101912116
82589436,101912224
82589436,101912017
82622931,101912008
82622931,101912204
82691736,101912012
82691736,101912058
82797497,101912255
82797497,101912008
82850725,101912003
82850725,101912389
82885735,101912007
82885735,101912358
82985388,101912221
82985388,101912008
83010460,101912008
83010460,101912255
83047153,101912015
83047153,101912241
83139865,101912120
83139865,101912012
83161587,101912149
83161587,101912009
83179111,101912140
83179111,101912018
83181618,101912015
83181618,101912157
83270439,101912012
83270439,101912170
83279383,101912003
83279383,101912240
83302377,101912135
83302377,101912012
83391092,101912036
83391092,101912274
83398890,101912018
83398890,101912192
83422855,101912171
83422855,101912001
83500437,101912228
83500437,101912008
83563017,101912012
83563017,101912135
83580387,101912110
83580387,101912020
83639619,101912116
83639619,101912009
83721352,101912182
83721352,101912012
83768094,101912120
83768094,101912120
83768094,101912012
83768094,101912012
83850797,101912203
83850797,101912014
83879537,101912008
83879537,101912256
83895752,101912008
83895752,101912256
83913420,101912015
83913420,101912157
83937302,101912012
83937302,101912135
83970577,101912257
83970577,101912008
83990554,101912255
83990554,101912008
84029418,101912012
84029418,101912198
84141547,101912217
84141547,101912020
84222820,101912241
84222820,101912015
84267134,101912008
84267134,101912255
84302430,101912221
84302430,101912008
84321564,101912182
84321564,101912012
84331588,101912002
84331588,101912178
84369304,101912132
84369304,101912310
84394614,101912241
84394614,101912015
84433243,101912019
84433243,101912247
84439107,101912124
84439107,101912018
84569103,101912012
84569103,101912249
84588824,101912116
84588824,101912009
84599572,101912017
84599572,101912215
84646105,101912239
84646105,101912010
84765008,101912394
84765008,101912023
84812032,101912019
84812032,101912225
84877306,101912002
84877306,101912178
84915967,101912018
84915967,101912124
84926006,101912007
84926006,101912358
84947170,101912130
84947170,101912002
84972966,101912019
84972966,101912108
85016338,101912008
85016338,101912201
85016378,101912219
85016378,101912009
85045256,101912020
85045256,101912257
85085474,101912259
85085474,101912008
85120296,101912231
85120296,101912003
85127215,101912017
85127215,101912369
85198581,101912135
85198581,101912012
85215616,101912004
85215616,101912212
85272867,101912009
85272867,101912116
85275441,101912008
85275441,101912259
85297419,101912024
85297419,101912252
85305072,101912008
85305072,101912204
85362342,101912015
85362342,101912198
85364759,101912215
85364759,101912017
85418105,101912116
85418105,101912009
85449481,101912289
85449481,101912003
85481503,101912224
85481503,101912017
85516889,101912276
85516889,101912036
85542229,101912116
85542229,101912009
85611075,101912249
85611075,101912012
85650059,101912256
85650059,101912008
85699004,101912228
85699004,101912008
85729047,101912240
85729047,101912003
85738795,101912036
85738795,101912253
85748333,101912002
85748333,101912196
85755842,101912188
85755842,101912016
85759875,101912310
85759875,101912181
85760625,101912008
85760625,101912259
85762311,101912276
85762311,101912036
85775766,101912027
85775766,101912112
85777797,101912298
85777797,101912018
85848466,101912130
85848466,101912002
85856674,101912012
85856674,101912169
85878670,101912192
85878670,101912018
85958719,101912148
85958719,101912017
85960358,101912204
85960358,101912008
85999774,101912009
85999774,101912116
85999947,101912014
85999947,101912203
86259312,101912224
86259312,101912002
86290807,101912310
86290807,101912128
86310079,101912002
86310079,101912178
86334881,101912251
86334881,101912008
86351152,101912036
86351152,101912274
86386504,101912019
86386504,101912108
86410819,101912016
86410819,101912188
86442289,101912224
86442289,101912017
86469819,101912201
86469819,101912008
86528284,101912017
86528284,101912105
86580331,101912024
86580331,101912242
86619660,101912017
86619660,101912215
86633368,101912012
86633368,101912249
86641262,101912292
86641262,101912001
86688821,101912117
86688821,101912001
86806985,101912175
86806985,101912010
86810708,101912116
86810708,101912009
86963601,101912373
86963601,101912014
87013897,101912255
87013897,101912008
87043178,101912007
87043178,101912475
87052475,101912023
87052475,101912394
87054251,101912189
87054251,101912002
87098087,101912248
87098087,101912023
87159467,101912204
87159467,101912008
87165518,101912196
87165518,101912002
87174327,101912120
87174327,101912012
87199892,101912024
87199892,101912252
87280618,101912012
87280618,101912198
87297019,101912020
87297019,101912243
87359510,101912018
87359510,101912106
87429496,101912012
87429496,101912204
87439070,101912008
87439070,101912255
87477694,101912008
87477694,101912228
87479105,101912027
87479105,101912194
87488353,101912036
87488353,101912253
87504287,101912008
87504287,101912255
87544554,101912009
87544554,101912116
87580978,101912195
87580978,101912020
87594998,101912189
87594998,101912002
87596133,101912140
87596133,101912018
87660222,101912192
87660222,101912018
87702589,101912058
87702589,101912008
87746901,101912130
87746901,101912002
87753546,101912157
87753546,101912015
87804306,101912255
87804306,101912008
87831127,101912224
87831127,101912017
87854049,101912009
87854049,101912116
87915488,101912170
87915488,101912012
87964234,101912254
87964234,101912016
87992377,101912174
87992377,101912016
87992377,101912174
87992377,101912016
87992377,101912016
87992377,101912016
87992377,101912016
87992377,101912174
87992377,101912016
87992377,101912174
87992377,101912174
87992377,101912174
88002613,101912479
88002613,101912477
88054350,101912241
88054350,101912015
88070214,101912020
88070214,101912110
88086540,101912192
88086540,101912018
88099743,101912002
88099743,101912196
88110699,101912116
88110699,101912009
88112785,101912016
88112785,101912016
88112785,101912016
88112785,101912016
88112785,101912016
88112785,101912016
88112785,101912174
88112785,101912174
88112785,101912174
88112785,101912174
88112785,101912174
88112785,101912174
88125478,101912019
88125478,101912108
88146441,101912002
88146441,101912178
88183341,101912020
88183341,101912217
88259968,101912002
88259968,101912173
88314975,101912009
88314975,101912116
88417562,101912002
88417562,101912199
88433884,101912008
88433884,101912228
88466842,101912130
88466842,101912002
88485006,101912240
88485006,101912003
88491541,101912017
88491541,101912215
88503369,101912014
88503369,101912127
88604656,101912231
88604656,101912003
88651541,101912198
88651541,101912015
88667793,101912116
88667793,101912009
88679724,101912182
88679724,101912012
88682247,101912197
88682247,101912003
88694178,101912002
88694178,101912199
88754561,101912116
88754561,101912009
88825189,101912273
88825189,101912036
88925853,101912015
88925853,101912198
88933905,101912116
88933905,101912009
88945169,101912036
88945169,101912253
89005361,101912018
89005361,101912180
89055412,101912227
89055412,101912023
89055579,101912241
89055579,101912015
89141136,101912002
89141136,101912130
89144407,101912008
89144407,101912229
89218882,101912310
89218882,101912132
89258732,101912008
89258732,101912204
89294987,101912058
89294987,101912008
89294987,101912008
89294987,101912008
89294987,101912058
89294987,101912058
89394109,101912024
89394109,101912252
89444572,101912015
89444572,101912241
89468768,101912133
89468768,101912014
89485564,101912016
89485564,101912188
89520042,101912227
89520042,101912023
89520718,101912477
89520718,101912479
89556626,101912015
89556626,101912198
89565373,101912192
89565373,101912001
89590051,101912012
89590051,101912058
89659628,101912249
89659628,101912012
89672681,101912015
89672681,101912241
89681741,101912115
89681741,101912015
89696726,101912477
89696726,101912479
89705970,101912008
89705970,101912228
89720432,101912110
89720432,101912020
89724697,101912204
89724697,101912015
89725775,101912245
89725775,101912015
89739177,101912224
89739177,101912017
89775501,101912002
89775501,101912251
89799804,101912002
89799804,101912199
89842659,101912231
89842659,101912003
89846253,101912289
89846253,101912003
89893291,101912204
89893291,101912015
89995909,101912198
89995909,101912015
90016901,101912018
90016901,101912172
90025024,101912017
90025024,101912105
90027378,101912001
90027378,101912001
90027378,101912124
90027378,101912001
90027378,101912124
90027378,101912124
90028601,101912018
90028601,101912172
90104623,101912058
90104623,101912008
90107693,101912276
90107693,101912036
90127975,101912027
90127975,101912233
90145351,101912169
90145351,101912012
90156782,101912015
90156782,101912241
90165515,101912154
90165515,101912020
90208401,101912002
90208401,101912002
90208401,101912251
90208401,101912251
90209889,101912002
90209889,101912178
90227486,101912008
90227486,101912058
90247441,101912114
90247441,101912002
90251958,101912002
90251958,101912173
90298150,101912001
90298150,101912124
90341710,101912477
90341710,101912479
90397393,101912008
90397393,101912058
90420344,101912204
90420344,101912008
90498180,101912394
90498180,101912023
90524755,101912012
90524755,101912120
90578605,101912204
90578605,101912012
90605869,101912259
90605869,101912008
90731641,101912252
90731641,101912024
90763893,101912174
90763893,101912016
90763893,101912016
90763893,101912016
90763893,101912174
90763893,101912174
90780937,101912012
90780937,101912120
90834971,101912016
90834971,101912254
90882439,101912019
90882439,101912102
90923327,101912229
90923327,101912008
90924956,101912116
90924956,101912009
91018474,101912009
91018474,101912219
91038234,101912008
91038234,101912221
91045692,101912252
91045692,101912024
91054542,101912020
91054542,101912243
91069542,101912228
91069542,101912008
91091193,101912001
91091193,101912117
91167715,101912219
91167715,101912009
91184041,101912116
91184041,101912009
91249657,101912239
91249657,101912017
91263123,101912012
91263123,101912135
91331068,101912016
91331068,101912254
91397839,101912157
91397839,101912015
91400056,101912276
91400056,101912036
91401688,101912008
91401688,101912221
91575672,101912008
91575672,101912221
91608976,101912008
91608976,101912221
91619250,101912001
91619250,101912124
91625558,101912015
91625558,101912204
91709657,101912204
91709657,101912008
91730472,101912012
91730472,101912058
91767139,101912173
91767139,101912002
91769608,101912020
91769608,101912168
91790603,101912204
91790603,101912012
91798094,101912241
91798094,101912015
91822296,101912008
91822296,101912228
91826858,101912015
91826858,101912241
91835479,101912008
91835479,101912204
91869024,101912002
91869024,101912178
91909723,101912018
91909723,101912121
91921951,101912227
91921951,101912023
91994173,101912237
91994173,101912310
92005982,101912249
92005982,101912012
92014006,101912251
92014006,101912008
92021622,101912015
92021622,101912204
92104795,101912017
92104795,101912215
92137503,101912003
92137503,101912289
92208414,101912002
92208414,101912178
